trial,net,trades,pf,fast_ema,slow_ema,trend_leg_bars,min_ema_gap_pips,cross_cooldown,pullback_cooldown,use_pullback,pullback_touch,atr_period,atr_sl_mult,atr_tp_mult,max_bars_in_trade,htf_ema_period,use_htf_filter,use_adx_filter,adx_period,adx_min,session_start,session_end,max_spread_pips,lot_size,initial_balance
1237,-5796.849999999994,1379,0.7066640150876867,9,50,72,1.0,10,3,True,0,20,3.2,5.25,80,200,False,False,14,19.3,7,21,6.0,0.1,10000.0
1238,-2314.83000000001,455,0.6419958149871713,11,38,56,1.3,9,5,True,1,14,2.16,6.24,96,100,True,True,14,16.4,8,21,8.0,0.1,10000.0
1239,-4653.1799999999785,987,0.6299969942891495,9,42,56,1.6,7,2,True,0,20,2.09,5.86,96,100,True,False,14,19.0,7,21,6.0,0.1,10000.0
1240,-1470.8099999999977,445,0.7248508090917595,10,52,56,1.6,9,5,True,1,14,2.45,6.84,48,200,True,False,14,18.0,7,21,8.0,0.1,10000.0
1241,-123.51999999999498,99,0.9172350946784418,12,44,32,1.2,10,3,False,0,14,3.19,5.71,48,100,True,False,14,18.4,8,22,6.0,0.1,10000.0
1242,-1921.3400000000047,385,0.6217767637615628,12,40,48,2.0,7,2,True,1,14,2.26,4.85,64,200,True,False,14,23.2,8,21,6.0,0.1,10000.0
1243,-4078.829999999989,993,0.6636133016423349,12,50,72,1.2,9,4,True,1,14,2.36,4.53,64,100,False,False,14,17.9,7,21,8.0,0.1,10000.0
1244,-347.91999999999825,23,0.27925091150149156,11,50,64,2.4,6,4,False,1,20,2.15,7.31,48,200,True,True,14,17.1,7,21,8.0,0.1,10000.0
1245,-2717.959999999979,721,0.7232312967079517,10,44,72,2.4,9,5,True,0,20,2.69,7.43,64,200,True,False,14,18.0,8,22,8.0,0.1,10000.0
1246,-3026.2699999999822,614,0.6256756656466229,8,42,48,1.0,6,3,True,1,20,3.02,4.79,48,200,True,False,14,17.6,7,21,8.0,0.1,10000.0
1247,-4339.04,1280,0.7276352568170591,10,38,40,1.3,10,3,True,0,20,3.0,6.73,48,100,False,False,14,17.5,8,21,6.0,0.1,10000.0
1248,-4294.650000000002,944,0.6449443645722327,10,42,48,2.2,8,4,True,0,14,2.94,5.98,48,200,False,True,14,19.3,7,21,8.0,0.1,10000.0
1249,-1933.1900000000087,414,0.698175334620867,8,38,72,2.2,9,4,True,1,14,2.94,6.39,80,100,True,True,14,17.9,7,22,6.0,0.1,10000.0
1250,-789.7500000000018,167,0.6652523694070973,10,48,56,0.9,8,2,False,0,20,2.61,5.53,48,100,True,False,14,18.1,8,22,6.0,0.1,10000.0
1251,-3767.2899999999972,948,0.63530308075958,12,40,56,0.6,9,5,True,0,20,2.01,5.24,48,200,True,False,14,16.9,8,21,6.0,0.1,10000.0
1252,-1958.349999999994,323,0.5582057968922016,12,42,40,0.7,10,2,False,0,20,2.47,4.98,48,100,False,False,14,23.3,8,22,6.0,0.1,10000.0
1253,-4760.4399999999905,1159,0.6844084332061802,11,38,40,1.3,7,4,True,0,20,2.83,6.63,64,100,False,False,14,18.7,8,21,6.0,0.1,10000.0
1254,-1667.810000000005,335,0.7055331816103237,8,44,64,2.5,8,4,True,1,14,2.91,7.02,96,100,False,True,14,23.7,8,21,6.0,0.1,10000.0
1255,-3890.6699999999964,926,0.661634086799827,8,40,64,1.9,6,4,True,0,14,2.24,7.07,64,200,True,False,14,16.8,8,22,6.0,0.1,10000.0
1256,-541.0099999999948,147,0.7017207253400376,10,42,56,1.0,6,2,False,1,20,2.04,7.48,64,100,True,False,14,17.8,8,21,8.0,0.1,10000.0
1257,-174.24999999999818,50,0.8167274945570432,11,46,48,1.9,8,5,False,1,14,3.04,6.54,64,100,True,False,14,22.0,8,22,6.0,0.1,10000.0
1258,-5630.669999999987,1223,0.6171237515503623,12,48,72,1.0,8,5,True,0,20,2.16,5.72,64,200,False,True,14,19.0,7,22,6.0,0.1,10000.0
1259,-4165.159999999994,1004,0.7111361242129369,8,42,72,1.3,10,4,True,0,20,2.58,6.17,96,100,True,False,14,20.1,7,22,6.0,0.1,10000.0
1260,-3186.38,718,0.6157724332113421,11,44,32,1.3,7,5,True,0,14,2.16,6.09,48,200,True,False,14,21.0,7,21,6.0,0.1,10000.0
1261,-432.5899999999983,117,0.7469109077718753,12,38,64,0.7,7,2,False,0,14,2.17,4.91,80,200,True,True,14,17.6,8,22,8.0,0.1,10000.0
1262,-1568.509999999993,576,0.7736791299868552,12,48,40,2.2,10,3,True,0,14,2.75,6.1,48,100,True,False,14,23.3,8,22,8.0,0.1,10000.0
1263,-3117.209999999992,772,0.7085793616663238,10,46,72,1.7,7,2,True,0,20,2.83,7.28,64,100,True,True,14,16.1,7,22,8.0,0.1,10000.0
1264,-2499.2100000000037,677,0.7473383794013665,10,44,48,2.3,8,4,True,0,14,3.04,6.29,80,100,True,False,14,20.9,7,22,8.0,0.1,10000.0
1265,-2248.029999999988,567,0.6745188430515479,11,38,40,2.4,9,2,True,0,20,2.65,4.59,48,200,True,True,14,17.2,8,22,6.0,0.1,10000.0
1266,147.29000000000633,59,1.2001739579511017,9,44,48,2.1,6,4,False,0,14,2.09,7.36,48,100,True,False,14,21.4,7,22,8.0,0.1,10000.0
1267,-564.8600000000188,180,0.7373135161278321,8,48,56,0.6,10,5,False,0,20,2.15,5.27,48,100,True,True,14,18.6,8,22,6.0,0.1,10000.0
1268,-356.1599999999944,61,0.7063905559585835,11,46,72,2.0,7,2,False,0,20,2.7,5.46,96,100,False,True,14,16.6,8,22,8.0,0.1,10000.0
1269,-4125.1499999999705,1245,0.7472487882168912,11,44,56,1.2,6,3,True,0,20,2.32,6.51,96,200,False,False,14,19.0,8,21,6.0,0.1,10000.0
1270,-2369.969999999994,769,0.7721263762731517,9,52,56,2.1,6,4,True,0,14,2.68,4.99,80,200,True,False,14,17.7,7,22,6.0,0.1,10000.0
1271,-2740.3599999999997,717,0.7433278696201939,9,44,64,2.5,9,4,True,0,14,3.04,7.26,80,100,True,False,14,23.5,8,22,6.0,0.1,10000.0
1272,-2203.9599999999864,425,0.6231786924542045,10,42,56,1.4,7,3,True,1,20,2.78,4.64,64,100,True,True,14,16.8,7,21,8.0,0.1,10000.0
1273,-3347.4799999999805,1004,0.7372683277529499,12,44,40,2.0,7,4,True,0,14,3.15,5.98,48,100,False,False,14,22.4,8,22,8.0,0.1,10000.0
1274,-6503.569999999998,1527,0.6442402106254708,8,48,48,1.9,7,5,True,0,20,2.52,6.57,48,100,False,False,14,17.0,7,22,8.0,0.1,10000.0
1275,-5092.14,1222,0.65259956446516,9,44,72,0.8,9,3,True,0,20,2.56,5.16,48,200,False,True,14,21.6,7,22,8.0,0.1,10000.0
1276,-1718.889999999994,634,0.762211148985148,10,52,32,2.4,9,2,True,1,20,2.06,5.64,48,200,False,False,14,17.4,8,21,8.0,0.1,10000.0
1277,-4021.7800000000007,918,0.6536346239637322,8,38,72,1.4,8,2,True,0,20,2.02,6.44,96,200,True,True,14,17.3,8,22,6.0,0.1,10000.0
1278,-2094.4600000000137,455,0.6579652586008398,10,38,56,2.2,6,2,True,1,20,2.23,6.03,80,200,True,False,14,21.8,8,22,8.0,0.1,10000.0
1279,-172.83000000000538,34,0.6979869290182784,10,52,72,1.7,6,3,False,1,20,2.9,7.02,80,100,True,True,14,23.3,8,21,8.0,0.1,10000.0
1280,-3395.940000000004,853,0.6654127634083573,10,38,48,1.7,7,3,True,0,20,2.26,4.9,64,200,True,False,14,17.0,7,21,6.0,0.1,10000.0
1281,-2118.9599999999955,522,0.6858361157402191,10,46,64,2.4,7,4,True,0,14,2.22,5.85,64,100,True,True,14,23.8,8,22,8.0,0.1,10000.0
1282,-2565.7899999999936,457,0.6478968140699104,9,42,48,1.3,9,5,True,1,14,3.09,4.89,96,200,True,False,14,21.3,8,21,8.0,0.1,10000.0
1283,-167.55999999999767,29,0.6920815186430712,12,38,56,1.9,7,4,False,1,20,2.48,5.9,80,200,True,True,14,18.6,8,22,8.0,0.1,10000.0
1284,-2065.7499999999854,651,0.7345886010895262,12,50,40,2.3,10,3,True,1,20,2.18,5.68,48,100,False,False,14,20.6,7,22,6.0,0.1,10000.0
1285,-1951.719999999994,390,0.6557066171321115,11,50,40,0.5,9,4,True,0,20,2.82,5.72,80,200,True,True,14,23.4,8,22,8.0,0.1,10000.0
1286,-6461.080000000009,1701,0.6763854996854552,10,52,48,0.7,7,4,True,0,20,2.01,4.66,96,200,False,False,14,22.5,7,22,6.0,0.1,10000.0
1287,-3600.469999999995,840,0.7156348058631608,10,40,56,1.3,8,4,True,0,14,3.07,7.08,80,100,False,True,14,20.9,8,21,6.0,0.1,10000.0
1288,-2004.2499999999945,559,0.7288685189869821,9,44,64,1.3,10,5,True,1,14,3.0,6.96,48,100,True,False,14,23.7,8,21,6.0,0.1,10000.0
1289,-2315.859999999985,443,0.6174042048432021,12,46,48,0.8,7,5,True,0,14,2.96,5.5,48,100,True,True,14,22.2,8,21,6.0,0.1,10000.0
1290,-153.5500000000011,41,0.7389315832426552,10,38,64,2.0,6,5,False,0,20,2.16,5.32,64,200,True,False,14,18.9,8,21,8.0,0.1,10000.0
1291,-4287.909999999985,1107,0.6959769992697056,10,38,56,0.9,9,5,True,1,14,2.69,5.99,64,200,False,False,14,23.1,7,21,8.0,0.1,10000.0
1292,-328.74999999999636,186,0.8871601073652271,8,42,72,1.7,8,3,False,0,14,3.16,5.56,64,200,False,False,14,20.9,7,22,6.0,0.1,10000.0
1293,-376.2899999999954,96,0.7154750022683968,10,42,32,1.0,10,5,False,0,20,2.34,5.81,80,200,True,True,14,18.5,8,22,6.0,0.1,10000.0
1294,-1170.920000000002,167,0.6146882578836351,9,38,64,1.5,7,4,False,1,20,2.84,6.92,80,100,False,False,14,17.3,7,21,8.0,0.1,10000.0
1295,-4157.54999999999,985,0.6876263191665527,8,48,72,1.6,10,4,True,0,20,3.01,5.38,64,100,True,False,14,21.6,8,22,6.0,0.1,10000.0
1296,-1099.9399999999987,397,0.8068131922173084,12,44,72,2.4,6,4,True,1,14,2.56,6.0,80,100,True,False,14,22.6,8,22,6.0,0.1,10000.0
1297,-936.2399999999889,166,0.6133923557199961,11,42,40,0.8,7,3,False,0,14,2.54,6.01,48,100,True,False,14,19.8,7,21,8.0,0.1,10000.0
1298,159.9799999999941,36,1.311190647551985,10,46,72,1.6,9,2,False,1,20,2.97,7.45,80,200,True,True,14,22.3,8,22,8.0,0.1,10000.0
1299,-1744.2999999999793,445,0.6934936591863164,10,44,64,1.5,10,2,True,1,14,2.56,4.7,48,200,True,True,14,16.5,8,22,8.0,0.1,10000.0
1300,-3113.4000000000015,717,0.7232046173459862,9,50,64,0.9,8,5,True,0,14,3.03,7.38,96,200,True,False,14,17.9,8,21,6.0,0.1,10000.0
1301,-853.9199999999928,292,0.7884792113052848,8,38,72,2.2,6,2,True,1,20,3.02,6.85,48,100,True,True,14,22.6,7,22,8.0,0.1,10000.0
1302,-2142.850000000006,529,0.6951823201904995,12,38,32,0.6,10,3,True,0,14,2.71,4.93,64,100,True,True,14,20.1,8,22,8.0,0.1,10000.0
1303,-4474.839999999989,1015,0.680894184293585,8,44,72,1.1,9,5,True,0,20,3.03,6.85,64,100,True,False,14,21.5,7,22,8.0,0.1,10000.0
1304,-5188.39000000002,1187,0.6896868093912327,9,40,40,2.2,7,2,True,0,20,2.76,6.54,80,200,False,False,14,18.9,7,22,6.0,0.1,10000.0
1305,-2949.5999999999876,815,0.6794627284137774,12,46,72,2.1,8,2,True,0,14,2.13,4.73,48,200,True,False,14,21.2,7,21,6.0,0.1,10000.0
1306,-1427.5899999999965,605,0.8125545723953292,10,38,40,1.3,9,2,True,1,20,2.98,6.83,48,100,False,True,14,19.5,8,22,6.0,0.1,10000.0
1307,-1370.4400000000132,454,0.777489490971734,9,44,72,2.4,8,4,True,1,20,2.32,7.43,80,100,True,False,14,21.8,8,22,6.0,0.1,10000.0
1308,-5100.390000000021,1394,0.6955685330270948,8,50,40,2.4,10,4,True,0,20,2.61,5.12,48,200,False,False,14,18.9,7,21,8.0,0.1,10000.0
1309,-780.539999999999,226,0.7752082205352102,9,40,64,1.3,10,3,False,0,14,2.68,4.77,80,200,False,False,14,24.0,7,21,6.0,0.1,10000.0
1310,185.83000000000175,45,1.2762326639216328,10,40,56,2.2,8,2,False,0,20,2.65,6.25,96,100,True,False,14,18.4,8,22,8.0,0.1,10000.0
1311,-1110.8499999999985,175,0.5882706142675528,11,42,72,0.7,10,4,False,0,14,3.11,5.96,48,200,True,False,14,16.0,7,21,6.0,0.1,10000.0
1312,-4596.679999999997,1065,0.7206597919600084,8,40,56,1.6,6,4,True,0,20,3.01,6.5,96,100,False,True,14,18.0,7,22,8.0,0.1,10000.0
1313,-13.999999999996362,35,0.9715447154471545,10,38,72,2.5,10,3,False,0,20,2.8,7.49,64,100,True,False,14,23.7,8,21,8.0,0.1,10000.0
1314,-3157.919999999992,733,0.7118807057368031,9,40,64,2.3,9,5,True,0,14,2.72,5.63,96,200,True,False,14,16.0,8,22,6.0,0.1,10000.0
1315,-545.1999999999935,118,0.6427143746518562,10,42,32,0.8,7,3,False,1,14,2.32,6.27,48,100,True,True,14,19.5,8,21,8.0,0.1,10000.0
1316,-1928.4000000000015,396,0.653430381453026,11,48,64,2.0,6,5,True,1,14,2.39,6.41,80,200,True,False,14,18.4,7,21,6.0,0.1,10000.0
1317,-5531.420000000003,1537,0.708657498142049,10,40,56,1.1,9,4,True,0,14,3.04,5.63,48,100,False,False,14,18.0,7,22,6.0,0.1,10000.0
1318,-1817.6299999999983,412,0.7114731042321131,8,48,72,2.3,9,4,True,1,14,2.77,5.96,96,200,True,False,14,18.4,7,21,6.0,0.1,10000.0
1319,-1439.4800000000123,470,0.7974229647726376,12,48,32,2.4,8,4,True,1,14,3.0,6.85,80,200,False,False,14,23.0,8,22,6.0,0.1,10000.0
1320,-5979.670000000044,1768,0.7191418228889502,9,44,64,0.5,9,3,True,0,20,3.11,5.33,48,200,False,False,14,18.3,7,21,8.0,0.1,10000.0
1321,-333.20999999999185,161,0.8629616986975174,8,40,48,1.9,10,5,False,1,20,2.71,5.45,48,100,False,False,14,18.3,8,22,6.0,0.1,10000.0
1322,-2373.540000000001,519,0.6705411722901132,11,52,72,1.4,6,3,True,1,20,2.6,4.68,96,100,True,False,14,17.6,7,22,6.0,0.1,10000.0
1323,-2267.5600000000177,506,0.6706157832963406,8,46,40,1.4,10,5,True,1,14,3.13,4.54,48,200,True,False,14,20.9,8,22,8.0,0.1,10000.0
1324,-633.2299999999977,86,0.5745965845728028,10,42,48,2.0,6,5,False,1,14,2.17,5.78,64,100,False,False,14,19.0,8,21,6.0,0.1,10000.0
1325,-3390.7200000000266,916,0.7389669597724952,8,50,32,0.6,7,2,True,1,20,3.05,7.43,80,100,False,False,14,23.3,7,21,8.0,0.1,10000.0
1326,-3785.929999999981,1008,0.6937824391577486,8,40,48,2.1,6,5,True,0,14,2.12,4.73,80,100,True,False,14,23.9,8,22,6.0,0.1,10000.0
1327,-6833.679999999996,1566,0.6353988098953791,9,42,40,0.8,7,4,True,0,20,2.28,7.43,64,100,False,False,14,16.4,8,21,6.0,0.1,10000.0
1328,-1505.0599999999922,306,0.6173427099700497,8,38,32,0.7,7,4,False,0,14,2.27,4.8,64,100,True,False,14,20.1,7,21,6.0,0.1,10000.0
1329,-5393.269999999993,1270,0.6775869912594759,9,46,48,2.2,9,4,True,0,14,2.37,6.0,80,200,False,False,14,19.4,7,21,8.0,0.1,10000.0
1330,-358.96000000000276,65,0.6522480454937368,12,50,56,0.9,7,2,False,1,20,2.3,6.75,96,100,True,True,14,20.6,8,21,8.0,0.1,10000.0
1331,163.4200000000019,50,1.2317915549692922,9,48,56,2.2,6,4,False,0,20,3.18,5.71,80,100,True,False,14,22.1,8,21,8.0,0.1,10000.0
1332,-5215.980000000009,1140,0.6560566506409728,9,38,64,2.3,9,4,True,0,20,2.94,5.61,64,200,False,True,14,19.0,8,22,8.0,0.1,10000.0
1333,-1434.8200000000033,588,0.8010717132855014,11,50,72,1.1,7,4,True,1,20,2.15,6.4,80,100,True,False,14,17.6,8,22,6.0,0.1,10000.0
1334,-70.09999999999673,80,0.9330109705286495,10,40,48,1.4,7,5,False,1,20,3.14,6.73,64,200,True,False,14,23.5,8,22,8.0,0.1,10000.0
1335,-2744.9899999999816,628,0.6584784131443366,12,50,40,1.8,6,5,True,0,14,2.36,5.91,64,100,True,False,14,18.8,7,21,6.0,0.1,10000.0
1336,-2706.5500000000093,809,0.7649811441338416,11,44,72,1.4,6,3,True,0,14,2.57,5.64,96,100,True,False,14,18.2,8,22,6.0,0.1,10000.0
1337,-1758.0899999999856,574,0.7721474200709961,12,42,56,2.0,10,3,True,0,14,3.17,5.69,64,200,True,False,14,17.5,8,21,6.0,0.1,10000.0
1338,-231.39000000000487,44,0.6871543880048132,11,46,48,2.0,7,3,False,0,20,2.17,7.29,80,100,True,False,14,22.6,8,21,6.0,0.1,10000.0
1339,-793.8599999999842,411,0.8600992166641701,9,50,72,2.3,8,5,True,1,20,2.54,6.52,96,100,True,False,14,17.8,7,21,6.0,0.1,10000.0
1340,-3248.399999999964,768,0.6594151006897884,11,40,40,1.2,10,2,True,0,14,2.68,5.32,48,100,True,False,14,17.9,8,21,8.0,0.1,10000.0
1341,-3755.1099999999915,776,0.5829291400150829,11,52,72,2.1,8,2,True,0,20,2.11,4.69,48,200,True,True,14,17.7,7,22,6.0,0.1,10000.0
1342,-3216.2899999999963,741,0.6644587903661618,8,50,32,2.5,10,2,True,0,20,2.79,7.27,48,100,False,True,14,22.6,8,22,6.0,0.1,10000.0
1343,-3819.2099999999928,841,0.6375673652055333,11,38,72,2.4,10,2,True,0,14,2.15,7.04,64,200,False,True,14,23.5,8,22,6.0,0.1,10000.0
1344,-1997.9300000000012,437,0.6708300382232766,8,44,48,0.9,9,2,False,0,14,2.58,7.32,48,100,False,False,14,16.5,8,22,6.0,0.1,10000.0
1345,-380.17000000000735,66,0.6164315838327583,8,52,32,0.9,7,2,False,1,20,3.11,6.95,64,200,True,True,14,22.9,7,21,8.0,0.1,10000.0
1346,-2550.960000000002,634,0.7050698490179053,8,40,40,2.2,9,4,True,0,20,3.12,4.73,64,200,True,True,14,18.9,8,22,8.0,0.1,10000.0
1347,-645.460000000001,160,0.7548501283745803,9,40,40,1.6,6,2,False,0,20,2.74,4.83,96,100,False,False,14,17.4,7,21,8.0,0.1,10000.0
1348,-2791.049999999994,644,0.6666941331575478,10,38,32,1.9,6,4,True,0,14,2.49,6.49,64,200,True,False,14,20.4,8,22,6.0,0.1,10000.0
1349,-4724.299999999996,1142,0.6500515926308094,10,42,72,1.5,8,2,True,0,20,2.34,6.66,48,200,False,True,14,20.8,8,22,8.0,0.1,10000.0
1350,-3131.069999999995,769,0.6773912031050532,11,46,64,1.6,10,3,True,0,20,2.13,7.47,80,200,True,False,14,23.5,8,21,8.0,0.1,10000.0
1351,62.17000000000371,37,1.108240332886467,10,46,40,2.2,7,5,False,1,14,2.55,5.67,64,200,True,False,14,16.2,8,21,8.0,0.1,10000.0
1352,-3619.2100000000064,811,0.6912832454748622,8,38,32,1.1,8,2,True,0,20,2.61,7.37,96,100,True,False,14,22.3,8,21,6.0,0.1,10000.0
1353,-2651.0300000000134,647,0.717989632433272,8,50,56,1.6,6,4,True,0,14,2.64,4.52,96,100,True,True,14,21.8,7,22,6.0,0.1,10000.0
1354,-753.7200000000084,155,0.6760325463243542,9,44,40,1.6,7,3,False,0,20,2.02,5.33,80,100,False,False,14,18.9,8,21,6.0,0.1,10000.0
1355,-1479.5399999999881,391,0.7005919195394158,10,40,32,2.0,10,4,True,1,14,2.27,7.17,48,100,True,False,14,21.3,8,21,8.0,0.1,10000.0
1356,-4425.789999999993,1141,0.6887802998286311,11,42,40,2.0,10,3,True,0,20,2.14,6.6,80,200,False,False,14,20.8,8,21,6.0,0.1,10000.0
1357,-2618.4400000000187,549,0.6361139947496932,9,38,32,0.5,8,2,False,0,20,2.29,4.73,80,100,False,False,14,23.4,8,22,8.0,0.1,10000.0
1358,-3859.8399999999965,896,0.6511966889422055,12,50,56,1.1,7,2,True,0,14,2.03,5.17,80,200,False,True,14,21.7,7,21,8.0,0.1,10000.0
1359,-3989.050000000004,846,0.6480925869237467,12,40,72,0.8,7,5,True,0,20,2.72,4.54,80,200,True,False,14,22.3,8,21,8.0,0.1,10000.0
1360,44.17000000001826,84,1.0311567572143023,9,38,56,1.7,9,2,False,0,20,3.07,6.06,96,100,True,False,14,21.8,8,22,8.0,0.1,10000.0
1361,-3026.169999999989,757,0.7108183781510999,11,44,40,1.4,8,4,True,0,14,2.48,4.93,96,100,True,False,14,21.3,7,22,6.0,0.1,10000.0
1362,-3245.359999999997,694,0.6769217291580389,9,48,40,1.8,10,4,True,0,20,2.74,4.98,96,200,True,False,14,19.7,8,21,8.0,0.1,10000.0
1363,-3988.060000000012,900,0.6841228163971692,8,46,72,0.9,7,4,True,0,20,2.61,6.8,80,100,True,True,14,17.0,7,22,8.0,0.1,10000.0
1364,-3723.219999999993,902,0.6792462257876655,9,50,64,0.7,10,4,True,0,20,3.02,6.25,48,200,True,False,14,20.5,8,21,6.0,0.1,10000.0
1365,-2292.930000000013,446,0.6371624700922867,10,42,48,1.4,7,3,True,1,14,2.74,5.51,80,200,True,False,14,22.8,8,21,8.0,0.1,10000.0
1366,-6406.779999999984,1656,0.6987773428776285,9,38,48,0.5,7,5,True,0,14,2.53,4.8,80,100,False,False,14,22.6,7,22,6.0,0.1,10000.0
1367,-634.9899999999834,347,0.8800008315033959,11,52,64,2.4,7,2,True,1,14,2.71,7.2,96,100,True,False,14,19.2,7,22,6.0,0.1,10000.0
1368,-3007.860000000008,787,0.6887558865437567,9,40,40,1.7,10,2,True,1,20,2.01,4.95,96,100,False,True,14,16.4,7,21,6.0,0.1,10000.0
1369,-3212.6499999999933,812,0.6932105532552063,10,44,56,1.7,6,2,True,0,14,2.22,6.25,80,200,True,False,14,17.2,8,22,8.0,0.1,10000.0
1370,-2107.3999999999915,440,0.6616015556629633,11,40,64,2.0,8,4,True,1,20,2.7,6.36,64,100,True,False,14,22.4,8,21,6.0,0.1,10000.0
1371,-88.1100000000024,78,0.9211712920715015,9,40,56,1.8,9,5,False,0,20,2.4,5.37,80,100,True,False,14,22.3,7,22,8.0,0.1,10000.0
1372,-2098.1900000000023,413,0.6410153316030174,9,40,32,1.8,9,5,True,1,20,2.41,5.53,96,200,True,False,14,16.2,7,21,8.0,0.1,10000.0
1373,-3069.6199999999935,814,0.7022336213068033,11,38,56,1.8,10,2,True,0,14,2.08,4.84,96,200,True,False,14,21.0,8,22,6.0,0.1,10000.0
1374,-845.4500000000025,179,0.635905187635117,10,44,40,0.8,9,2,False,0,14,2.09,4.91,80,200,True,False,14,23.3,7,21,8.0,0.1,10000.0
1375,-6210.809999999967,1348,0.6447114386280443,9,46,40,0.5,6,3,True,0,14,2.68,6.11,64,100,False,True,14,16.6,7,22,8.0,0.1,10000.0
1376,-226.60999999999876,60,0.7359627148266822,10,50,56,1.7,7,5,False,1,20,2.12,6.48,64,200,True,False,14,20.6,8,21,6.0,0.1,10000.0
1377,-3637.6899999999787,785,0.6658724567447988,8,40,32,2.1,6,5,True,0,20,2.47,5.05,96,100,True,False,14,22.4,8,21,8.0,0.1,10000.0
1378,-1103.8900000000067,208,0.6428453566887431,10,48,40,2.4,7,5,True,1,20,2.38,6.75,96,200,True,True,14,19.5,8,22,6.0,0.1,10000.0
1379,-5176.319999999989,1344,0.7253858604742955,9,46,64,1.1,8,2,True,0,20,2.75,5.44,96,100,False,False,14,18.6,8,21,6.0,0.1,10000.0
1380,-1106.670000000002,168,0.6211253911412079,8,50,40,2.0,9,5,True,1,14,2.89,6.61,96,100,True,True,14,23.0,7,21,6.0,0.1,10000.0
1381,-2820.819999999997,704,0.6678117157718837,12,40,48,1.4,8,2,True,0,14,2.35,5.98,48,200,True,False,14,21.8,8,21,8.0,0.1,10000.0
1382,-5039.90999999999,1132,0.6250998635755698,8,46,72,1.8,9,2,True,0,14,2.11,5.86,64,100,True,False,14,21.2,7,21,8.0,0.1,10000.0
1383,-314.0899999999947,62,0.711356785766799,10,40,72,2.3,9,5,False,0,14,2.47,5.72,64,100,False,False,14,17.6,7,21,6.0,0.1,10000.0
1384,188.26000000000022,37,1.3681339095406637,9,38,32,2.3,10,4,False,0,14,2.47,5.26,64,100,True,False,14,22.8,8,21,6.0,0.1,10000.0
1385,-4396.229999999998,1096,0.7088273163442916,12,50,56,1.9,6,3,True,0,20,2.77,5.26,80,200,False,False,14,16.2,8,22,8.0,0.1,10000.0
1386,-107.08000000000175,45,0.8855628346389373,12,38,32,2.2,7,4,False,0,14,3.09,7.29,80,100,False,False,14,16.6,8,22,8.0,0.1,10000.0
1387,-366.0899999999983,43,0.5157667786566493,8,52,48,2.1,10,2,False,0,14,3.14,6.7,48,200,True,True,14,16.5,8,21,8.0,0.1,10000.0
1388,-2160.890000000004,743,0.7671693091763235,9,40,48,1.3,10,4,True,1,14,3.0,5.07,48,200,False,True,14,17.7,8,22,8.0,0.1,10000.0
1389,-4750.180000000005,1094,0.6818866420891554,10,38,40,0.6,6,2,True,1,20,2.46,5.84,96,200,False,False,14,16.3,7,21,8.0,0.1,10000.0
1390,-3226.169999999992,848,0.7275180448549571,8,50,64,1.6,10,3,True,1,14,2.52,4.82,96,200,False,False,14,16.9,8,22,8.0,0.1,10000.0
1391,-3789.049999999974,927,0.6954871779210624,10,44,72,0.9,9,2,True,0,20,3.04,5.5,64,200,True,False,14,18.9,7,22,8.0,0.1,10000.0
1392,-3998.459999999971,893,0.6551892446598425,10,52,72,0.8,8,3,True,0,14,2.69,6.28,64,200,True,False,14,19.2,7,21,8.0,0.1,10000.0
1393,-3413.350000000005,750,0.658166606912879,11,48,64,0.6,8,4,True,0,20,2.73,5.12,64,100,True,True,14,18.7,7,22,6.0,0.1,10000.0
1394,-2109.149999999998,512,0.7016258747936357,11,50,56,1.7,7,4,True,0,20,2.97,6.63,64,200,True,True,14,19.0,8,22,6.0,0.1,10000.0
1395,219.27999999999884,43,1.4129800177034484,9,38,64,1.4,7,2,False,1,20,2.15,6.67,48,200,True,True,14,22.9,7,22,8.0,0.1,10000.0
1396,-285.0199999999986,31,0.5804148449115989,11,52,72,2.4,6,2,False,0,14,2.38,6.58,96,200,True,False,14,22.2,7,21,8.0,0.1,10000.0
1397,-4621.010000000018,1106,0.6629848638887714,8,42,32,0.6,7,4,True,0,20,2.81,5.97,48,200,False,True,14,19.9,8,22,6.0,0.1,10000.0
1398,-2300.45999999999,469,0.6792952598164821,12,50,32,1.9,10,5,True,0,20,2.85,5.8,96,200,True,False,14,18.4,8,21,6.0,0.1,10000.0
1399,-3166.7200000000093,606,0.6520454984968619,10,46,32,0.5,8,3,True,0,14,3.18,5.64,80,100,True,True,14,17.6,7,21,6.0,0.1,10000.0
1400,-3460.849999999986,724,0.6427059717456031,12,40,48,1.0,10,2,True,0,20,2.83,5.93,64,200,True,False,14,18.7,7,21,8.0,0.1,10000.0
1401,-4536.75,1009,0.6139619539689996,8,40,32,0.6,7,5,True,0,14,2.16,5.55,64,200,True,False,14,20.8,7,21,8.0,0.1,10000.0
1402,-2403.489999999997,601,0.7030591153879892,10,44,48,1.5,6,3,True,0,20,2.57,4.77,80,200,True,True,14,20.0,8,22,8.0,0.1,10000.0
1403,-363.0300000000025,30,0.3593512864857234,9,42,32,2.3,6,5,False,0,20,2.51,4.94,64,200,True,True,14,18.7,7,22,6.0,0.1,10000.0
1404,14.819999999999709,51,1.0186654575682006,10,38,32,2.1,7,2,False,0,14,2.1,6.5,96,100,True,False,14,20.7,8,22,6.0,0.1,10000.0
