trial,score,net,trades,pf,daily_ema_period,use_daily_bias,htf_zone_bars,min_break_body_ratio,use_double_trap,trap_lookback,ny_chaos_start,ny_chaos_end,momentum_start,momentum_end,ltf_fast_ema,ltf_slow_ema,entry_mode,atr_period,atr_sl_mult,atr_tp_mult,use_trailing,trail_atr_mult,max_bars_in_trade,extend_hold_in_momentum,use_compression_filter,compress_atr_ratio,compress_lookback,cooldown_bars,max_spread_pips,lot_size,initial_balance
1208,-inf,0.0,248,0.0,50,True,16,0.66,False,6,12,15,15,2,8,21,1,14,1.68,3.6,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1209,-inf,0.0,0,0.0,50,True,24,0.67,False,6,13,14,16,2,8,21,2,14,1.67,4.0,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1210,-inf,0.0,127,0.0,50,True,16,0.7,True,6,12,15,16,3,8,21,2,14,2.05,4.6,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1211,-inf,0.0,0,0.0,100,True,24,0.69,False,6,13,15,16,2,8,21,2,14,2.11,3.75,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1212,-inf,0.0,153,0.0,50,True,24,0.7,False,6,12,16,16,3,8,21,1,14,1.78,3.55,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1213,-inf,0.0,324,0.0,50,True,16,0.59,True,6,13,16,15,3,8,21,1,14,1.75,3.53,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1214,-inf,0.0,168,0.0,100,True,20,0.58,False,6,13,14,16,2,8,21,1,14,2.18,3.99,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1215,-inf,0.0,0,0.0,50,True,20,0.57,False,6,13,15,16,2,8,21,2,14,1.78,5.14,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1216,-inf,0.0,368,0.0,50,True,20,0.51,False,6,12,15,15,2,8,21,1,14,1.69,4.92,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1217,-inf,0.0,0,0.0,50,True,24,0.54,False,6,12,15,16,3,8,21,2,14,1.88,4.74,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1218,-inf,0.0,167,0.0,50,True,24,0.62,False,6,13,15,15,2,8,21,1,14,2.16,4.26,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1219,-inf,0.0,0,0.0,100,True,24,0.64,False,6,12,14,15,2,8,21,2,14,1.83,4.29,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1220,-inf,0.0,236,0.0,100,True,16,0.69,True,6,13,16,15,3,8,21,1,14,1.86,4.64,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1221,-inf,0.0,151,0.0,50,True,16,0.67,False,6,13,14,15,3,8,21,1,14,2.15,4.49,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1222,-inf,0.0,0,0.0,100,True,20,0.62,False,6,13,15,16,3,8,21,2,14,1.69,4.86,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1223,-inf,0.0,172,0.0,100,True,24,0.66,True,6,12,14,16,3,8,21,1,14,1.8,4.52,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1224,-inf,0.0,180,0.0,100,True,16,0.69,False,6,13,14,15,2,8,21,1,14,2.13,4.0,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1225,-inf,0.0,194,0.0,100,True,20,0.65,False,6,13,15,15,2,8,21,1,14,1.97,5.4,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1226,-inf,0.0,216,0.0,100,True,16,0.59,False,6,12,15,16,2,8,21,1,14,2.16,3.74,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1227,-inf,0.0,0,0.0,100,True,20,0.62,False,6,13,14,16,2,8,21,2,14,2.08,4.17,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1228,-inf,0.0,272,0.0,100,True,16,0.52,True,6,12,14,16,3,8,21,1,14,2.16,5.09,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1229,-inf,0.0,127,0.0,50,True,16,0.5,True,6,12,14,16,3,8,21,2,14,2.01,5.15,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1230,-inf,0.0,379,0.0,50,True,16,0.53,False,6,13,14,15,2,8,21,1,14,1.97,5.14,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1231,-inf,0.0,200,0.0,100,True,20,0.52,False,6,12,16,16,2,8,21,1,14,1.88,5.2,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1232,-inf,0.0,0,0.0,50,True,20,0.62,False,6,12,15,16,2,8,21,2,14,1.88,4.41,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1233,-inf,0.0,171,0.0,100,True,24,0.64,False,6,13,14,16,3,8,21,1,14,1.74,3.8,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1234,-inf,0.0,263,0.0,50,True,16,0.62,True,6,12,14,16,2,8,21,1,14,2.03,4.06,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1235,-inf,0.0,0,0.0,100,True,24,0.55,False,6,13,15,15,3,8,21,2,14,1.73,4.45,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1236,-inf,0.0,276,0.0,50,True,20,0.54,True,6,12,14,16,3,8,21,1,14,2.09,4.43,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1237,-inf,0.0,233,0.0,100,True,20,0.53,False,6,13,16,16,2,8,21,1,14,2.12,3.83,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1238,-inf,0.0,0,0.0,50,True,20,0.68,False,6,12,14,15,2,8,21,2,14,1.96,5.41,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1239,-inf,0.0,371,0.0,50,True,20,0.51,True,6,13,16,16,3,8,21,1,14,1.6,4.47,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1240,-inf,0.0,0,0.0,50,True,16,0.57,False,6,13,16,15,3,8,21,2,14,2.08,4.41,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1241,-inf,0.0,120,0.0,100,True,24,0.7,False,6,12,15,16,2,8,21,1,14,1.95,5.43,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1242,-inf,0.0,214,0.0,100,True,20,0.68,True,6,13,16,15,3,8,21,1,14,1.78,4.8,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1243,-inf,0.0,269,0.0,100,True,20,0.55,True,6,12,14,16,2,8,21,1,14,1.6,3.6,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1244,-inf,0.0,179,0.0,100,True,16,0.6,False,6,12,15,15,3,8,21,1,14,2.11,5.35,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1245,-inf,0.0,277,0.0,100,True,16,0.61,True,6,12,16,16,2,8,21,1,14,1.99,5.39,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1246,-inf,0.0,236,0.0,50,True,24,0.65,True,6,13,16,16,3,8,21,1,14,2.14,3.91,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1247,-inf,0.0,389,0.0,50,True,20,0.56,True,6,12,14,15,2,8,21,1,14,1.64,5.04,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1248,-inf,0.0,270,0.0,50,True,20,0.57,False,6,12,15,16,2,8,21,1,14,2.07,4.21,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1249,-inf,0.0,281,0.0,100,True,24,0.5,True,6,12,14,15,3,8,21,1,14,1.91,4.88,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1250,-inf,0.0,188,0.0,100,True,16,0.57,False,6,13,14,16,2,8,21,1,14,1.71,4.77,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1251,-inf,0.0,266,0.0,50,True,24,0.55,False,6,13,15,16,3,8,21,1,14,2.14,3.57,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1252,-inf,0.0,119,0.0,100,True,16,0.7,False,6,13,15,15,3,8,21,1,14,1.65,5.19,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1253,-inf,0.0,328,0.0,50,True,24,0.53,False,6,13,14,15,3,8,21,1,14,1.79,5.14,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1254,-inf,0.0,273,0.0,50,True,16,0.69,True,6,13,15,15,3,8,21,1,14,2.11,5.46,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1255,-inf,0.0,224,0.0,50,True,20,0.56,False,6,13,14,15,3,8,21,1,14,1.71,3.69,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1256,-inf,0.0,0,0.0,50,True,20,0.52,False,6,13,15,15,2,8,21,2,14,1.73,5.1,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1257,-inf,0.0,212,0.0,100,True,20,0.67,True,6,13,16,16,2,8,21,1,14,2.05,3.58,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1258,-inf,0.0,200,0.0,100,True,20,0.65,True,6,12,14,15,2,8,21,1,14,1.63,5.12,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1259,-inf,0.0,118,0.0,50,True,20,0.53,True,6,12,15,15,2,8,21,2,14,2.15,4.9,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1260,-inf,0.0,276,0.0,50,True,20,0.54,True,6,12,16,15,3,8,21,1,14,2.01,5.25,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1261,-inf,0.0,106,0.0,50,True,20,0.61,True,6,13,14,16,2,8,21,2,14,1.78,3.77,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1262,-inf,0.0,226,0.0,100,True,20,0.55,True,6,13,15,16,2,8,21,1,14,1.84,3.88,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1263,-inf,0.0,300,0.0,50,True,24,0.54,True,6,12,14,15,2,8,21,1,14,2.05,4.96,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1264,-inf,0.0,122,0.0,50,True,16,0.56,True,6,12,16,15,2,8,21,2,14,1.61,3.71,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1265,-inf,0.0,128,0.0,50,True,16,0.64,True,6,13,15,16,3,8,21,2,14,1.91,4.05,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1266,-inf,0.0,364,0.0,50,True,16,0.58,True,6,12,15,16,3,8,21,1,14,1.63,3.51,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1267,-inf,0.0,200,0.0,50,True,16,0.65,False,6,12,15,15,3,8,21,1,14,1.77,3.85,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1268,-inf,0.0,276,0.0,50,True,24,0.59,False,6,12,15,15,3,8,21,1,14,2.18,4.04,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1269,-inf,0.0,281,0.0,100,True,16,0.5,True,6,13,15,15,2,8,21,1,14,1.76,4.24,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1270,-inf,0.0,138,0.0,50,True,20,0.67,False,6,13,14,15,2,8,21,1,14,2.14,4.0,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1271,-inf,0.0,104,0.0,50,True,24,0.6,True,6,12,14,16,3,8,21,2,14,1.8,4.46,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1272,-inf,0.0,0,0.0,100,True,24,0.65,False,6,13,16,15,3,8,21,2,14,2.11,4.7,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1273,-inf,0.0,312,0.0,50,True,20,0.59,True,6,12,15,15,3,8,21,1,14,1.88,3.98,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1274,-inf,0.0,220,0.0,50,True,20,0.69,True,6,12,14,15,2,8,21,1,14,2.12,3.91,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1275,-inf,0.0,217,0.0,50,True,16,0.64,False,6,12,14,15,2,8,21,1,14,1.66,4.01,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1276,-inf,0.0,0,0.0,50,True,20,0.63,False,6,12,14,16,2,8,21,2,14,1.67,5.11,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1277,-inf,0.0,266,0.0,50,True,16,0.6,False,6,12,16,15,3,8,21,1,14,2.08,5.27,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1278,-inf,0.0,255,0.0,50,True,24,0.56,False,6,13,15,16,2,8,21,1,14,2.04,5.46,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1279,-inf,0.0,300,0.0,100,True,16,0.53,True,6,12,16,15,2,8,21,1,14,2.1,3.9,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1280,-inf,0.0,110,0.0,50,True,24,0.59,True,6,12,14,15,3,8,21,2,14,2.05,5.02,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1281,-inf,0.0,388,0.0,50,True,24,0.51,True,6,13,15,15,2,8,21,1,14,1.62,3.85,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1282,-inf,0.0,122,0.0,50,True,16,0.54,True,6,13,14,16,2,8,21,2,14,2.09,4.03,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1283,-inf,0.0,353,0.0,100,True,20,0.53,True,6,13,15,15,3,8,21,1,14,1.79,4.71,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1284,-inf,0.0,210,0.0,50,True,20,0.56,False,6,12,16,15,2,8,21,1,14,1.74,4.9,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1285,-inf,0.0,177,0.0,100,True,20,0.68,True,6,12,16,15,2,8,21,1,14,1.74,3.6,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1286,-inf,0.0,339,0.0,50,True,16,0.61,True,6,13,16,15,3,8,21,1,14,1.8,3.77,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1287,-inf,0.0,104,0.0,100,True,20,0.67,True,6,12,14,15,2,8,21,2,14,1.87,4.34,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1288,-inf,0.0,144,0.0,50,True,24,0.65,False,6,12,16,16,3,8,21,1,14,1.62,3.52,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1289,-inf,0.0,0,0.0,50,True,24,0.51,False,6,12,16,15,2,8,21,2,14,1.71,5.41,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1290,-inf,0.0,110,0.0,100,True,16,0.66,True,6,12,15,16,3,8,21,2,14,1.67,5.33,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1291,-inf,0.0,233,0.0,100,True,20,0.53,True,6,13,15,16,2,8,21,1,14,1.71,5.03,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1292,-inf,0.0,118,0.0,50,True,20,0.58,True,6,13,15,15,2,8,21,2,14,1.63,4.82,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1293,-inf,0.0,200,0.0,100,True,24,0.57,False,6,13,16,15,3,8,21,1,14,1.94,3.97,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1294,-inf,0.0,124,0.0,50,True,20,0.57,True,6,13,15,15,3,8,21,2,14,1.63,4.93,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1295,-inf,0.0,0,0.0,50,True,20,0.54,False,6,13,16,16,2,8,21,2,14,2.07,5.41,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1296,-inf,0.0,122,0.0,50,True,16,0.51,True,6,12,15,16,2,8,21,2,14,2.15,4.98,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1297,-inf,0.0,0,0.0,100,True,24,0.54,False,6,13,14,15,3,8,21,2,14,2.06,4.56,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1298,-inf,0.0,110,0.0,100,True,16,0.53,True,6,12,16,16,3,8,21,2,14,1.7,4.64,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1299,-inf,0.0,108,0.0,100,True,20,0.56,True,6,12,15,15,3,8,21,2,14,2.04,4.56,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1300,-inf,0.0,306,0.0,100,True,20,0.52,True,6,13,15,16,2,8,21,1,14,2.17,4.25,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1301,-inf,0.0,151,0.0,50,True,20,0.66,False,6,13,16,15,3,8,21,1,14,2.18,5.32,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1302,-inf,0.0,0,0.0,50,True,20,0.58,False,6,13,15,15,2,8,21,2,14,1.67,3.98,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1303,-inf,0.0,334,0.0,50,True,20,0.57,True,6,13,16,15,3,8,21,1,14,1.77,4.78,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1304,-inf,0.0,0,0.0,50,True,16,0.54,False,6,12,16,16,3,8,21,2,14,1.67,4.96,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1305,-inf,0.0,0,0.0,50,True,16,0.64,False,6,13,16,15,2,8,21,2,14,2.19,3.98,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1306,-inf,0.0,231,0.0,50,True,20,0.54,False,6,13,14,15,3,8,21,1,14,2.03,5.41,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1307,-inf,0.0,205,0.0,100,True,20,0.7,True,6,13,16,16,2,8,21,1,14,2.15,3.92,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1308,-inf,0.0,106,0.0,50,True,20,0.66,True,6,12,16,15,2,8,21,2,14,1.83,4.44,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1309,-inf,0.0,304,0.0,100,True,24,0.56,True,6,13,14,15,3,8,21,1,14,1.97,4.19,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1310,-inf,0.0,217,0.0,100,True,24,0.51,True,6,13,14,16,2,8,21,1,14,1.84,4.45,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1311,-inf,0.0,340,0.0,50,True,20,0.54,True,6,12,16,15,2,8,21,1,14,1.87,4.17,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1312,-inf,0.0,170,0.0,50,True,20,0.69,False,6,12,16,16,2,8,21,1,14,1.98,5.06,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1313,-inf,0.0,232,0.0,100,True,20,0.59,True,6,12,14,15,3,8,21,1,14,2.16,5.39,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1314,-inf,0.0,379,0.0,50,True,20,0.58,True,6,12,15,15,3,8,21,1,14,1.79,4.99,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1315,-inf,0.0,0,0.0,50,True,20,0.68,False,6,12,15,15,3,8,21,2,14,1.67,4.75,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1316,-inf,0.0,246,0.0,50,True,24,0.54,False,6,13,16,15,2,8,21,1,14,1.78,4.61,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1317,-inf,0.0,329,0.0,50,True,20,0.56,False,6,12,15,15,2,8,21,1,14,1.99,4.73,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1318,-inf,0.0,233,0.0,50,True,24,0.57,True,6,12,16,16,2,8,21,1,14,1.77,3.86,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1319,-inf,0.0,97,0.0,100,True,20,0.62,True,6,13,16,16,3,8,21,2,14,1.78,4.61,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1320,-inf,0.0,0,0.0,100,True,16,0.68,False,6,12,16,16,3,8,21,2,14,2.17,4.0,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1321,-inf,0.0,295,0.0,50,True,20,0.5,False,6,12,14,15,2,8,21,1,14,2.1,5.11,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1322,-inf,0.0,329,0.0,50,True,20,0.58,True,6,13,16,15,3,8,21,1,14,1.84,3.74,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1323,-inf,0.0,0,0.0,100,True,16,0.65,False,6,12,16,15,3,8,21,2,14,2.0,5.32,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1324,-inf,0.0,101,0.0,50,True,24,0.68,True,6,13,14,16,3,8,21,2,14,1.67,3.78,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1325,-inf,0.0,280,0.0,100,True,20,0.51,True,6,13,16,16,2,8,21,1,14,2.0,3.69,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1326,-inf,0.0,278,0.0,100,True,20,0.58,True,6,12,14,16,3,8,21,1,14,2.0,4.87,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1327,-inf,0.0,86,0.0,100,True,24,0.57,True,6,13,14,16,3,8,21,2,14,1.69,4.68,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1328,-inf,0.0,192,0.0,100,True,24,0.68,True,6,12,15,15,2,8,21,1,14,2.0,4.53,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1329,-inf,0.0,227,0.0,100,True,16,0.7,True,6,13,16,15,2,8,21,1,14,2.0,5.13,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1330,-inf,0.0,122,0.0,50,True,16,0.58,True,6,13,14,16,2,8,21,2,14,1.79,4.41,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1331,-inf,0.0,0,0.0,50,True,24,0.69,False,6,12,14,16,2,8,21,2,14,1.77,3.53,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1332,-inf,0.0,84,0.0,100,True,24,0.56,True,6,12,16,16,2,8,21,2,14,1.84,5.23,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1333,-inf,0.0,363,0.0,50,True,20,0.5,True,6,13,16,16,3,8,21,1,14,2.19,4.63,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1334,-inf,0.0,227,0.0,100,True,16,0.58,False,6,12,14,15,2,8,21,1,14,1.74,5.37,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1335,-inf,0.0,231,0.0,50,True,16,0.57,False,6,12,15,15,3,8,21,1,14,1.72,5.49,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1336,-inf,0.0,381,0.0,50,True,16,0.62,True,6,13,14,15,3,8,21,1,14,2.1,5.46,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1337,-inf,0.0,190,0.0,100,True,20,0.61,False,6,13,14,15,2,8,21,1,14,1.64,4.84,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1338,-inf,0.0,276,0.0,100,True,24,0.51,True,6,13,14,15,3,8,21,1,14,1.91,5.45,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1339,-inf,0.0,193,0.0,100,True,20,0.7,True,6,13,14,16,2,8,21,1,14,1.88,3.72,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1340,-inf,0.0,273,0.0,100,True,24,0.6,True,6,12,14,15,2,8,21,1,14,2.14,4.68,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1341,-inf,0.0,0,0.0,50,True,20,0.6,False,6,12,16,16,3,8,21,2,14,2.01,4.38,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1342,-inf,0.0,325,0.0,50,True,16,0.67,True,6,13,15,15,3,8,21,1,14,1.94,4.4,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1343,-inf,0.0,181,0.0,100,True,24,0.62,False,6,13,16,15,3,8,21,1,14,2.02,4.31,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
1344,-inf,0.0,98,0.0,100,True,24,0.66,True,6,12,15,15,3,8,21,2,14,1.69,4.82,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1345,-inf,0.0,232,0.0,50,True,24,0.57,True,6,12,15,16,2,8,21,1,14,1.92,4.39,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1346,-inf,0.0,109,0.0,100,True,20,0.61,True,6,12,14,15,3,8,21,2,14,1.84,4.41,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1347,-inf,0.0,184,0.0,100,True,16,0.59,False,6,12,14,15,2,8,21,1,14,2.08,5.4,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1348,-inf,0.0,125,0.0,50,True,24,0.67,False,6,13,16,16,2,8,21,1,14,2.13,4.18,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
1349,-inf,0.0,0,0.0,50,True,24,0.52,False,6,13,16,16,2,8,21,2,14,1.99,3.68,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1350,-inf,0.0,222,0.0,100,True,20,0.58,True,6,12,14,16,3,8,21,1,14,2.07,5.43,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1351,-inf,0.0,0,0.0,100,True,20,0.62,False,6,13,16,15,3,8,21,2,14,1.9,5.19,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1352,-inf,0.0,112,0.0,50,True,20,0.7,True,6,13,16,15,3,8,21,2,14,1.71,4.75,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
1353,-inf,0.0,102,0.0,50,True,24,0.55,True,6,13,15,16,3,8,21,2,14,1.87,3.58,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
1354,-inf,0.0,236,0.0,50,True,20,0.68,True,6,13,15,16,3,8,21,1,14,2.16,4.29,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
1355,-inf,0.0,0,0.0,50,True,16,0.57,False,6,12,16,15,2,8,21,2,14,1.92,4.65,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1356,-inf,0.0,287,0.0,50,True,16,0.61,True,6,13,15,15,3,8,21,1,14,2.01,5.33,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1357,-inf,0.0,0,0.0,100,True,24,0.7,False,6,12,15,16,2,8,21,2,14,1.7,5.39,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
1358,-inf,0.0,191,0.0,50,True,20,0.61,False,6,12,14,15,3,8,21,1,14,1.82,5.4,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1359,-inf,0.0,0,0.0,100,True,20,0.69,False,6,12,16,16,3,8,21,2,14,1.77,4.02,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1360,-inf,0.0,184,0.0,100,True,24,0.62,True,6,12,15,16,2,8,21,1,14,1.72,5.17,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
1361,-inf,0.0,249,0.0,50,True,20,0.66,True,6,13,14,16,3,8,21,1,14,1.8,4.41,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
1362,-inf,0.0,379,0.0,50,True,16,0.54,True,6,13,16,15,3,8,21,1,14,2.04,5.4,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
1363,-inf,0.0,94,0.0,100,True,20,0.67,True,6,12,16,16,2,8,21,2,14,2.12,5.1,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
